avg,max
0.007735490798950195,0.007735490798950195
0.009690999984741211,0.009690999984741211
0.007322549819946289,0.007322549819946289
0.0068264007568359375,0.0068264007568359375
0.006989240646362305,0.006989240646362305
0.006693363189697266,0.006693363189697266
0.006333351135253906,0.006333351135253906
0.0068988800048828125,0.0068988800048828125
0.0061550140380859375,0.0061550140380859375
0.006171226501464844,0.006171226501464844
0.0067441463470458984,0.0067441463470458984
0.006063222885131836,0.006063222885131836
0.006742238998413086,0.006742238998413086
0.006752729415893555,0.006752729415893555
0.006249189376831055,0.006249189376831055
0.006808042526245117,0.006808042526245117
0.006261587142944336,0.006261587142944336
0.006203889846801758,0.006203889846801758
0.007117271423339844,0.007117271423339844
0.006076812744140625,0.006076812744140625
0.006022930145263672,0.006022930145263672
0.0072748661041259766,0.0072748661041259766
0.006773948669433594,0.006773948669433594
0.006118059158325195,0.006118059158325195
0.006794929504394531,0.006794929504394531
0.006745576858520508,0.006745576858520508
0.006589174270629883,0.006589174270629883
0.0066530704498291016,0.0066530704498291016
0.0070323944091796875,0.0070323944091796875
0.0062520503997802734,0.0062520503997802734
0.007046937942504883,0.007046937942504883
0.008437156677246094,0.008437156677246094
0.009813308715820312,0.009813308715820312
0.01693415641784668,0.01693415641784668
0.014120340347290039,0.014120340347290039
0.011521339416503906,0.011521339416503906
0.012775182723999023,0.012775182723999023
0.013572454452514648,0.013572454452514648
0.009226799011230469,0.009226799011230469
0.014303207397460938,0.014303207397460938
0.012187719345092773,0.012187719345092773
0.00886988639831543,0.00886988639831543
0.006309032440185547,0.006309032440185547
0.007032871246337891,0.007032871246337891
0.00629425048828125,0.00629425048828125
0.006792545318603516,0.006792545318603516
0.009250164031982422,0.009250164031982422
0.006337642669677734,0.006337642669677734
0.006895780563354492,0.006895780563354492
0.0067806243896484375,0.0067806243896484375
0.006638526916503906,0.006638526916503906
0.006534099578857422,0.006534099578857422
0.006354331970214844,0.006354331970214844
0.006181478500366211,0.006181478500366211
0.006071329116821289,0.006071329116821289
0.00650477409362793,0.00650477409362793
0.006476402282714844,0.006476402282714844
0.009047269821166992,0.009047269821166992
0.006382942199707031,0.006382942199707031
0.006062507629394531,0.006062507629394531
0.006252765655517578,0.006252765655517578
0.008007049560546875,0.008007049560546875
0.006087303161621094,0.006087303161621094
0.006269931793212891,0.006269931793212891
0.006033420562744141,0.006033420562744141
0.006956338882446289,0.006956338882446289
0.006751537322998047,0.006751537322998047
0.006767749786376953,0.006767749786376953
0.006783962249755859,0.006783962249755859
0.00668787956237793,0.00668787956237793
0.006644248962402344,0.006644248962402344
0.006134510040283203,0.006134510040283203
0.006560564041137695,0.006560564041137695
0.006720304489135742,0.006720304489135742
0.007413387298583984,0.007413387298583984
0.0069980621337890625,0.0069980621337890625
0.006195545196533203,0.006195545196533203
0.006608486175537109,0.006608486175537109
0.006819963455200195,0.006819963455200195
0.006607532501220703,0.006607532501220703
0.0071620941162109375,0.0071620941162109375
0.006782054901123047,0.006782054901123047
0.006733417510986328,0.006733417510986328
0.006290912628173828,0.006290912628173828
0.0060808658599853516,0.0060808658599853516
0.005909919738769531,0.005909919738769531
0.006170749664306641,0.006170749664306641
0.006787776947021484,0.006787776947021484
0.00618290901184082,0.00618290901184082
0.006682157516479492,0.006682157516479492
0.006880283355712891,0.006880283355712891
0.0075380802154541016,0.0075380802154541016
0.006777763366699219,0.006777763366699219
0.0068705081939697266,0.0068705081939697266
0.006257772445678711,0.006257772445678711
0.006813764572143555,0.006813764572143555
0.005980730056762695,0.005980730056762695
0.006695985794067383,0.006695985794067383
0.006745338439941406,0.006745338439941406
0.006303548812866211,0.006303548812866211
0.006203413009643555,0.006203413009643555
0.006030559539794922,0.006030559539794922
0.006623506546020508,0.006623506546020508
0.006651878356933594,0.006651878356933594
0.006103515625,0.006103515625
0.006943464279174805,0.006943464279174805
0.0071926116943359375,0.0071926116943359375
0.006711006164550781,0.006711006164550781
0.005963325500488281,0.005963325500488281
0.00617527961730957,0.00617527961730957
0.0066661834716796875,0.0066661834716796875
0.0061075687408447266,0.0061075687408447266
0.006165027618408203,0.006165027618408203
0.006635904312133789,0.006635904312133789
0.006142854690551758,0.006142854690551758
0.006192922592163086,0.006192922592163086
0.006251335144042969,0.006251335144042969
0.006345510482788086,0.006345510482788086
0.006700754165649414,0.006700754165649414
0.006326198577880859,0.006326198577880859
0.007555961608886719,0.007555961608886719
0.0067119598388671875,0.0067119598388671875
0.0062389373779296875,0.0062389373779296875
0.00620722770690918,0.00620722770690918
0.007241010665893555,0.007241010665893555
0.006710529327392578,0.006710529327392578
0.006003856658935547,0.006003856658935547
0.0067598819732666016,0.0067598819732666016
0.006170988082885742,0.006170988082885742
0.0066678524017333984,0.0066678524017333984
0.006638765335083008,0.006638765335083008
0.006207942962646484,0.006207942962646484
0.006842851638793945,0.006842851638793945
0.0061838626861572266,0.0061838626861572266
0.006123542785644531,0.006123542785644531
0.0067288875579833984,0.0067288875579833984
0.00605463981628418,0.00605463981628418
0.006829738616943359,0.006829738616943359
0.0067288875579833984,0.0067288875579833984
0.0066454410552978516,0.0066454410552978516
0.006570577621459961,0.006570577621459961
0.006914377212524414,0.006914377212524414
0.009322881698608398,0.009322881698608398
0.006456613540649414,0.006456613540649414
0.006032466888427734,0.006032466888427734
0.0061931610107421875,0.0061931610107421875
0.006142139434814453,0.006142139434814453
0.006059408187866211,0.006059408187866211
0.006970643997192383,0.006970643997192383
0.0073468685150146484,0.0073468685150146484
0.006852149963378906,0.006852149963378906
0.006220817565917969,0.006220817565917969
0.00609898567199707,0.00609898567199707
0.006726264953613281,0.006726264953613281
0.0060214996337890625,0.0060214996337890625
0.007142066955566406,0.007142066955566406
0.006696224212646484,0.006696224212646484
0.007000446319580078,0.007000446319580078
0.0067768096923828125,0.0067768096923828125
0.006763935089111328,0.006763935089111328
0.007368564605712891,0.007368564605712891
0.006860256195068359,0.006860256195068359
0.0069408416748046875,0.0069408416748046875
0.006755352020263672,0.006755352020263672
0.006733417510986328,0.006733417510986328
0.0073871612548828125,0.0073871612548828125
0.008969545364379883,0.008969545364379883
0.006830930709838867,0.006830930709838867
0.006129741668701172,0.006129741668701172
0.006772279739379883,0.006772279739379883
0.006293058395385742,0.006293058395385742
0.006824493408203125,0.006824493408203125
0.006117820739746094,0.006117820739746094
0.006527423858642578,0.006527423858642578
0.006840705871582031,0.006840705871582031
0.006768465042114258,0.006768465042114258
0.006787538528442383,0.006787538528442383
0.0060405731201171875,0.0060405731201171875
0.008189201354980469,0.008189201354980469
0.006419181823730469,0.006419181823730469
0.006679534912109375,0.006679534912109375
0.00619053840637207,0.00619053840637207
0.007123231887817383,0.007123231887817383
0.006572723388671875,0.006572723388671875
0.00662994384765625,0.00662994384765625
0.006699562072753906,0.006699562072753906
0.00709080696105957,0.00709080696105957
0.00677180290222168,0.00677180290222168
0.006857633590698242,0.006857633590698242
0.0060803890228271484,0.0060803890228271484
0.006829261779785156,0.006829261779785156
0.006626605987548828,0.006626605987548828
0.006928205490112305,0.006928205490112305
0.0068285465240478516,0.0068285465240478516
0.0069997310638427734,0.0069997310638427734
0.006718873977661133,0.006718873977661133
0.0067751407623291016,0.0067751407623291016
0.006669044494628906,0.006669044494628906
0.007368803024291992,0.007368803024291992
0.0068280696868896484,0.0068280696868896484
0.006399869918823242,0.006399869918823242
0.00627899169921875,0.00627899169921875
0.006313323974609375,0.006313323974609375
0.0064852237701416016,0.0064852237701416016
0.006604671478271484,0.006604671478271484
0.006357908248901367,0.006357908248901367
0.0065424442291259766,0.0065424442291259766
0.006528377532958984,0.006528377532958984
0.006551504135131836,0.006551504135131836
0.008008003234863281,0.008008003234863281
0.006515979766845703,0.006515979766845703
0.006950855255126953,0.006950855255126953
0.006960153579711914,0.006960153579711914
0.0065801143646240234,0.0065801143646240234
0.006635427474975586,0.006635427474975586
0.006612300872802734,0.006612300872802734
0.006432056427001953,0.006432056427001953
0.006742954254150391,0.006742954254150391
0.00634312629699707,0.00634312629699707
0.007709503173828125,0.007709503173828125
0.008235931396484375,0.008235931396484375
0.00901937484741211,0.00901937484741211
0.006796121597290039,0.006796121597290039
0.008152961730957031,0.008152961730957031
0.0064084529876708984,0.0064084529876708984
0.007740020751953125,0.007740020751953125
0.006895780563354492,0.006895780563354492
0.006589651107788086,0.006589651107788086
0.006787300109863281,0.006787300109863281
0.0070073604583740234,0.0070073604583740234
0.0070781707763671875,0.0070781707763671875
0.006704807281494141,0.006704807281494141
0.0060994625091552734,0.0060994625091552734
0.0062007904052734375,0.0062007904052734375
0.006892681121826172,0.006892681121826172
0.008624076843261719,0.008624076843261719
0.006242275238037109,0.006242275238037109
0.006082296371459961,0.006082296371459961
0.00766754150390625,0.00766754150390625
0.006304025650024414,0.006304025650024414
0.006290912628173828,0.006290912628173828
0.006115436553955078,0.006115436553955078
0.006275653839111328,0.006275653839111328
0.006500959396362305,0.006500959396362305
0.006104469299316406,0.006104469299316406
0.006075620651245117,0.006075620651245117
0.006117820739746094,0.006117820739746094
0.006125450134277344,0.006125450134277344
0.006193399429321289,0.006193399429321289
0.006696939468383789,0.006696939468383789
0.006665945053100586,0.006665945053100586
0.006673097610473633,0.006673097610473633
0.007195472717285156,0.007195472717285156
0.006396293640136719,0.006396293640136719
0.0068569183349609375,0.0068569183349609375
0.006706714630126953,0.006706714630126953
0.006216526031494141,0.006216526031494141
0.006131172180175781,0.006131172180175781
0.006093502044677734,0.006093502044677734
0.006022453308105469,0.006022453308105469
0.006781578063964844,0.006781578063964844
0.006339550018310547,0.006339550018310547
0.006124258041381836,0.006124258041381836
0.0061206817626953125,0.0061206817626953125
0.006300210952758789,0.006300210952758789
0.006638765335083008,0.006638765335083008
0.006060123443603516,0.006060123443603516
0.0061016082763671875,0.0061016082763671875
0.006731271743774414,0.006731271743774414
0.006067991256713867,0.006067991256713867
0.006287097930908203,0.006287097930908203
0.006051301956176758,0.006051301956176758
0.00622248649597168,0.00622248649597168
0.00706791877746582,0.00706791877746582
0.006130218505859375,0.006130218505859375
0.0067865848541259766,0.0067865848541259766
0.006146669387817383,0.006146669387817383
0.006658792495727539,0.006658792495727539
0.006157398223876953,0.006157398223876953
0.006111860275268555,0.006111860275268555
0.006895542144775391,0.006895542144775391
0.006074428558349609,0.006074428558349609
0.006592273712158203,0.006592273712158203
0.006674766540527344,0.006674766540527344
0.006699085235595703,0.006699085235595703
0.0064275264739990234,0.0064275264739990234
0.007790327072143555,0.007790327072143555
0.006223917007446289,0.006223917007446289
0.006509304046630859,0.006509304046630859
0.006131172180175781,0.006131172180175781
0.006148338317871094,0.006148338317871094
0.006684064865112305,0.006684064865112305
0.006485462188720703,0.006485462188720703
0.00628352165222168,0.00628352165222168
0.006443500518798828,0.006443500518798828
0.007153987884521484,0.007153987884521484
0.006255626678466797,0.006255626678466797
0.005944967269897461,0.005944967269897461
0.0075685977935791016,0.0075685977935791016
0.008983135223388672,0.008983135223388672
0.006524324417114258,0.006524324417114258
0.006160736083984375,0.006160736083984375
0.006279706954956055,0.006279706954956055
0.006159782409667969,0.006159782409667969
0.006506443023681641,0.006506443023681641
0.006392478942871094,0.006392478942871094
0.006735324859619141,0.006735324859619141
0.006238698959350586,0.006238698959350586
0.006361246109008789,0.006361246109008789
0.006293535232543945,0.006293535232543945
0.005954265594482422,0.005954265594482422
0.0067822933197021484,0.0067822933197021484
0.006137371063232422,0.006137371063232422
