pod1_mem,pod1_cpu,pod2_mem,pod2_cpu
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28760,0.678597838,21380,0.677594041
28776,0.063898286,21404,0.065907357
28776,0.063898286,21404,0.065907357
