mem,cpu
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21200,0.000116289
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21320,0.031041472
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21360,0.411508566
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
21340,0.465425472
