replicas_count,current_cpu_utilz,hpa_target
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,596,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,60,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,225,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
10,209,50
